,index,barcode,description,finalPrice,itemPrice,needsFetchReview,partnerItemId,quanityPurchased
1015,314,,TOSTITOS MED SALSA,2.98,2.98,,1220,
1016,314,,ADVIL IBUPROFEN LIQU,4.99,4.99,,1223,
1017,314,,TC NCTN GUM 2MG MINT,26.99,26.99,,1224,
1018,314,,COS SARDINES WATER,0.99,0.99,,1228,
1019,314,,OSCAR SARDINES 2LAY,3.34,3.34,,1229,
1020,314,015300430594,Rice-A-Roni Rice Pilaf,2.38,2.38,,1230,
1021,314,,STARKIST CHUNK LT TU,0.92,0.92,,1232,
1022,314,,TOSTITOS MED SALSA,3.99,3.99,,1233,
1023,314,,TC NCTN GUM 2MG COOL,36.99,36.99,,1236,
1024,314,,PREV FRZN ALASKAN SO,15.67,15.67,,1239,
1025,314,,TC NCTN GUM 2MG MINT,26.99,26.99,,1243,
1026,314,,EMIL' S SAUSAGE MUSHROOM PIZZA,13.96,13.96,,1244,
1027,314,,KLARBRUNN 12PK 12 FL OZ,14.05,14.05,,1248,
1028,314,,KLARBRUNN 12PK 12 FL OZ,8.00,8.00,,1252,
1029,314,,KLARBRUNN 12PK 12 FL OZ,6.70,6.70,,1256,
1030,314,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,8.12,8.12,,1260,
1031,314,,EMIL' S SAUSAGE MUSHROOM PIZZA,6.77,6.77,,1264,
1032,314,,KLARBRUNN 12PK 12 FL OZ,12.30,12.30,,1296,
1033,314,,"DORITOS NACHO CHEESE, 28.5 OZ",4.61,4.61,,1300,
1034,314,,"PEPSI COLA, 12 OZ. CAN",1.20,1.20,,1303,
1035,314,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,3.90,3.90,,1307,
1036,314,,EMIL S SAUSAGE MUSHROOM PIZZA,13.08,13.08,,1310,
1037,314,,KLARBRUNN 12PK 12 LFT TT,11.36,11.36,,1316,
1038,314,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,5.98,5.98,,1320,
1039,314,076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,4.06,4.06,,1325,
1040,314,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,5.18,5.18,,1328,
1041,314,,EMIL' S SAUSAGE MUSHROOM PIZZA,6.55,6.55,,1365,
1042,314,,BEN & JERRY S CHUNKY MONKEY PINT,20.75,20.75,,1368,
1043,314,,KLARBRUNN 12PK 12 FL OZ,10.52,10.52,,1372,
1044,314,,"BORDEN 2% MILK, 1/2 GAL",7.52,7.52,,1376,
1045,314,028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,4.81,4.81,,1380,
1046,314,,BEN & JERRY' S CHUNKY MONKEY PINT,15.09,15.09,,1419,
1047,314,,"BORDEN 2% MILK, 1/2 GAL",7.56,7.56,,1423,
1048,314,,BEN & JERRY' S CHUNKY MONKEY PINT,28.70,28.70,,1427,
1049,314,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,2.20,2.20,,1431,
1050,314,,EMIL S SAUSAGE MUSHROOM PIZZA,6.50,6.50,,1471,
1051,314,,BEN & JERRY S CHUNKY MONKEY PINT,19.24,19.24,,1474,
1052,314,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,3.11,3.11,,1478,
1053,314,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,6.00,6.00,,1481,
1054,314,,KLARBRUNN 12PK 12 FL OZ,7.17,7.17,,1515,
1055,314,,BEN & JERRY' S CHUNKY MONKEY PINT,4.53,4.53,,1519,
1056,314,,EMIL' S SAUSAGE MUSHROOM PIZZA,6.75,6.75,,1522,
1057,314,,BEN & JERRY' S CHUNKY MONKEY PINT,13.68,13.68,,1525,
1058,314,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,6.20,6.20,,1529,
1059,314,,EMIL' S SAUSAGE MUSHROOM PIZZA,13.40,13.40,,1568,
1060,314,,EMIL' S SAUSAGE MUSHROOM PIZZA,13.22,13.22,,1572,
1061,314,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,2.54,2.54,,1576,
1062,314,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,11.83,11.83,,1579,
1063,314,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,6.00,6.00,,1583,
1064,314,,BEN & JERRY S CHUNKY MONKEY PINT,4.91,4.91,,1620,
1065,314,,"BORDEN 2% MILK, 1/2 GAL",3.84,3.84,,1623,
1066,314,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,1.16,1.16,,1626,
1067,314,,KNORR CREAMY CHICKEN,18.60,18.60,,1629,
1068,314,,"BORDEN 2% MILK, 1/2 GAL",3.63,3.63,,1633,
1069,314,,KNORR CREAMY CHICKEN,13.30,13.30,,1669,
1070,314,,BEN & JERRY S CHUNKY MONKEY PINT,18.16,18.16,,1673,
1071,314,,BEN & JERRY' S CHUNKY MONKEY PINT,4.42,4.42,,1677,
1072,314,,EMIL' S SAUSAGE MUSHROOM PIZZA,6.78,6.78,,1680,
1073,314,,KLARBRUNN 12PK 12 FL OZ,9.93,9.93,,1717,
1074,314,,KNORR CREAMY CHICKEN,15.76,15.76,,1721,
1075,314,,"BORDEN 2% MILK, 1/2 GAL",4.30,4.30,,1725,
1076,314,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,4.42,4.42,,1728,
1077,314,,KNORR CREAMY CHICKEN,3.92,3.92,,1731,
1078,314,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,4.83,4.83,,1769,
1079,314,,"BORDEN 2% MILK, 1/2 GAL",8.32,8.32,,1772,
1080,314,,KNORR CREAMY CHICKEN,14.49,14.49,,1776,
1081,314,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,0.99,0.99,,1780,
1082,314,,KLARBRUNN 12PK 12 FL OZ,13.32,13.32,,1783,
1083,314,,EMIL' S SAUSAGE MUSHROOM PIZZA,6.80,6.80,,1786,
1084,314,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,4.28,4.28,,1824,
1085,314,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,8.72,8.72,,1828,
1086,314,028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,4.53,4.53,,1832,
1087,314,,"BORDEN 2% MILK, 1/2 GAL",8.74,8.74,,1835,
1088,314,,EMIL S SAUSAGE MUSHROOM PIZZA,6.82,6.82,,1839,
1089,314,028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,3.75,3.75,,1877,
1090,314,,KNORR CREAMY CHICKEN,10.14,10.14,,1880,
1091,314,,BEN & JERRY' S CHUNKY MONKEY PINT,22.16,22.16,,1884,
1092,314,,KLARBRUNN 12PK 12 FL OZ,7.92,7.92,,1928,
1093,314,,KNORR CREAMY CHICKEN,14.32,14.32,,1932,
1094,314,,KLARBRUNN 12PK 12 FL OZ,12.48,12.48,,1936,
1095,314,,BEN & JERRY' S CHUNKY MONKEY PINT,27.50,27.50,,1976,
1096,314,,"BORDEN 2% MILK, 1/2 GAL",4.44,4.44,,1980,
1097,314,,EMIL' S SAUSAGE MUSHROOM PIZZA,6.58,6.58,,1983,
1098,314,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,5.44,5.44,,1986,
1099,314,,EMI1' S SAUSAGE MUSHROOM PIZZA,6.81,6.81,,2026,
1100,314,,KLARBRUNN 12PK 12 FL OZ,5.66,5.66,,2029,
1101,314,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,3.25,3.25,,2033,
1102,314,,EMIL' S SAUSAGE MUSHROOM PIZZA,13.90,13.90,,2036,
1103,314,028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,4.56,4.56,,2040,
1104,314,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,2.16,2.16,,2043,
1105,315,,KLEENEX TRUSTED CARE FACIAL TISSUES,3.81,3.81,,1012,
1106,315,,KLARBRUNN 12PK 42 FL OZ,11.36,11.36,,1014,
1107,315,,"PEPSI COLA, 12 OZ. CAN",2.68,2.68,,1017,
1108,315,,KLARBRUNN 12PK 12 FL OZ,14.90,14.90,,1020,
1109,315,,KLEENEX TRUSTED CARE FACIAL TISSUES,4.00,4.00,,1023,
1110,315,,HYV GRADE A X LRG EG,1.29,1.29,,1029,
1111,315,,HYV LF BLUEBERRY YOG,0.54,0.54,,1030,
1112,315,,HYV LF KEY LIME PIE,0.54,0.54,,1031,
1113,315,,HYV LF PEACH YOGURT,0.54,0.54,,1032,
1114,315,,HYV LF VANILLA YOGUR,0.54,0.54,,1033,
1115,315,,1% Milk,3.99,3.99,,1034,
1116,315,,CONNIES SUPREME PIZZ,5.99,5.99,,1037,
1117,315,,HV MIXED VEGETABLES,2.29,2.29,,1038,
1118,315,,VAN DE KAMP JUMBO FI,6.99,6.99,,1039,
1119,315,,GRIMES NSA RED KIDNE,1.09,1.09,,1042,
1120,315,,HATCH NACHO SLCD JAL,1.19,1.19,,1043,
1121,315,,HYV CLOVER HNY BEAR,5.99,5.99,,1045,
1122,315,,HYV KETTLE MESQ BBQ,2.39,2.39,,1046,
1123,315,,KELL ORIG FRSTD MINI,4.29,4.29,,1047,
1124,315,,SIMPLY HVY DUTY FOIL,2.99,2.99,,1048,
1125,315,,TEMPT TASTY CHICKEN,1.99,1.99,,1049,
1126,315,058449450023,NTRS PTH FLX N OATS INST OAT ORGN BOX HOT CRL 14 OZ,3.99,3.99,,1052,
1127,315,,HYV MED CHED BRICK,4.99,4.99,,1056,
1128,315,,DOLE BANANAS,1.31,1.31,,1059,
1129,315,4816,Golden Sweet Potato,2.21,2.21,,1061,
1130,315,,Green Bell Peppers,0.88,0.88,,1063,
1131,315,4166,Other Sweet Onions,0.91,0.91,,1064,
1132,315,,HV CAGE FREE LG WHT,1.99,1.99,,1069,
1133,315,,HYV HALF & HALF,1.84,1.84,,1070,
1134,315,,HYV LF KEY LIME PIE,0.56,0.56,,1071,
1135,315,,HYV LF ORANGE CREAM,0.56,0.56,,1072,
1136,315,,HYV LF VANILLA YOGUR,0.56,0.56,,1073,
1137,315,,HYV UNSLTD SWT BTR,3.99,3.99,,1074,
1138,315,,2% Milk,4.09,4.09,,1075,
1139,315,071007023095,EL MNT MLD BF BN GRN CHL BRT KP FRZN BAG 32 OZ,4.99,4.99,,1078,
1140,315,072310001459,Bigelow Green Tea Bags with Lemon,3.49,3.49,,1081,
1141,315,,HYV KETTLE MESQ BBQ,2.39,2.39,,1083,
1142,315,,HYV KETTLE PUB MUSTA,2.39,2.39,,1084,
1143,315,,HYV SELECT WIDE NOOD,2.99,2.99,,1085,
1144,315,041390024368,KKMN SWT CHL RFRG AFTR OPNN SC BTL 13 OZ,3.79,3.79,,1086,
1145,315,,SPL K ORIGINAL,1.88,1.88,,1088,
1146,315,511111204206,SWANSON,5.58,5.58,,1089,
1147,315,043000716021,YUBAN Traditional Medium Roast Ground Coffee 12 oz. Canister,5.99,5.99,,1091,
1148,315,044500341720,Hillshire Farm - Turkey Polska Kielbasa 13.00-oz,3.99,3.99,,1094,
1149,315,,Farmland Diced Ham,2.99,2.99,,1095,
1150,315,,HYV EX SHARP CHEDDAR,2.79,2.79,,1096,
1151,315,024105590051,JST BR BNLS HND TRMD MNML PRCS SKNL CHCK WHL BRST FLT RFRG MLDD TRY 14 OZ,6.99,6.99,,1097,
1152,315,21251000000,Laura's Lean Beef Ground Beef 93% Lean & Natural,5.99,5.99,,1098,
1153,315,,Blueberries,2.99,2.99,,1101,
1154,315,4060,Broccoli,2.99,2.99,,1102,
1155,315,,CAL ORG WHOLE CARTS,2.49,2.49,,1103,
1156,315,048500052020,DL PNPL ORNG BNN FRZN CNCN CAN 48 OZ JC BLND 12 FL OZ,1.53,1.53,,1104,
1157,315,,DOLE ITALIAN BLEND,3.49,3.49,,1106,
1158,315,4069,Green Cabbage,2.05,2.05,,1107,
1159,315,,Leek,3.99,3.99,,1109,
1160,315,4093,Large Yellow Onions,1.82,1.82,,1110,
1161,315,,BAREFOOT PINOT NOIR,19.99,19.99,,1114,
1162,315,,HYV 4% LRG CURD COTT,1.47,1.47,,1117,
1163,315,036632037541,Light & Fit Greek Blackberry Yogurt,0.56,0.56,,1118,
1164,315,036632013095,Light & Fit Vanilla Yogurt,0.56,0.56,,1119,
1165,315,,HYV LF PEACH YOGURT,0.56,0.56,,1120,
1166,315,,HYV LF VANILLA YOGUR,0.56,0.56,,1121,
1167,315,,Unsalted Sweet Cream Butter,2.77,2.77,,1122,
1168,315,,LUIGES DELUXE PIZZA,11.98,11.98,,1125,
1169,315,,BUSHS HOT RED CHILI,1.59,1.59,,1129,
1170,315,039400015031,Bush's Best Chili Beans - Kidney Beans in Mild Chili Sauce,1.59,1.59,,1130,
1171,315,025500204215,Folgers Classic Roast Medium Caffeinated Coffee,14.98,14.98,,1138,
1172,315,084114111722,Kettle Brand Potato Chips - Buffalo Bleu,1.67,1.67,,1140,
1173,315,511111104537,KETTLE BRAND,3.69,3.69,,1142,
1174,315,,HYV KETTLE PUB MUSTA,1.67,1.67,,1143,
1175,315,,HYV SEASONED CROUTON,1.79,1.79,,1145,
1176,315,,KASHI GOFLOW CINN CR,3.77,3.77,,1146,
1177,315,018627030010,Kashi Granola Bars - Chewy Honey Almond Flax,3.77,3.77,,1147,
1178,315,041000004087,"Lipton Recipe Secrets Beefy Onion Recipe Soup & Dip Mix, 2 count, 2.2 oz",1.99,1.99,,1148,
1179,315,058449450023,NTRS PTH FLX N OATS INST OAT ORGN BOX HOT CRL 14 OZ,3.99,3.99,,1151,
1180,315,,FRSH BNLS PORK LOIN,4.56,4.56,,1155,
1181,315,044500341720,Hillshire Farm - Turkey Polska Kielbasa 13.00-oz,3.99,3.99,,1156,
1182,315,,HYV EXTRA SHARP CHDD,4.99,4.99,,1157,
1183,315,024105590051,JST BR BNLS HND TRMD MNML PRCS SKNL CHCK WHL BRST FLT RFRG MLDD TRY 14 OZ,6.99,6.99,,1158,
1184,315,021000604647,KRAFT Cheese - Pasteurized Prepared American Singles,3.29,3.29,,1159,
1185,315,21251000000,Laura's Lean Beef Ground Beef 93% Lean & Natural,5.99,5.99,,1160,
1186,315,071430010051,DL CRT ICBR PEA PD RDSH RD CBG RMN LTC VRY VG THRG WSHD LTC SLD BAG 11.9 OZ,3.49,3.49,,1163,
1187,315,,GG KLONDIKE GOLDUST,3.99,3.99,,1164,
1188,315,,Green Bell Peppers,0.77,0.77,,1165,
1189,315,071146002487,CLB SNP CRSP BLCK PPR BKD 40 PCT LS FAT HRVS SNPS BAG 3.3 OZ,1.25,1.25,,1166,
1190,315,,Organic Baby Spinach,1.88,1.88,,1168,
1191,315,,MONTEREY SLCD BABY B,2.50,2.50,,1169,
1192,315,,PINATA APPLES,0.88,0.88,,1171,
1193,315,,Flank Steak,12.99,12.99,,1175,
1194,315,,Flushable Wipes,11.99,11.99,,1178,
1195,315,,HY-VEE PREM DISTILLE,0.99,0.99,,1182,
1196,315,,MISSION TORTILLA TRI,2.99,2.99,,1183,
1197,315,511111001485,TOSTITOS,2.98,2.98,,1184,
1198,315,305731769135,Advil Ibuprofen Pain & Fever Liqui-gels Minis,4.99,4.99,,1187,
1199,315,,TC NCTN GUM 2MG MINT,26.99,26.99,,1188,
1200,315,048000007070,CHCK SEA SRDN WHL WTR CAN IN BOX 3.75 OZ,0.99,0.99,,1192,
1201,315,,OSCAR SARDINES 2LAY,3.34,3.34,,1193,
1202,315,015300430594,Rice-A-Roni Rice Pilaf,2.38,2.38,,1194,
1203,315,,STARKIST CHUNK LT TU,0.92,0.92,,1196,
1204,315,511111001485,TOSTITOS,3.99,3.99,,1197,
1205,315,009800300037,Tic Tac Cool Watermelon Gum,36.99,36.99,,1200,
1206,315,,PREV FRZN ALASKAN SO,15.67,15.67,,1203,
1207,315,,TC NCTN GUM 2MG MINT,26.99,26.99,,1207,
1208,315,,HYV SWT SMKD THICK,4.99,4.99,,1210,
1209,315,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,1.59,1.59,,1214,
1210,315,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,0.75,0.75,,1218,
1211,315,,KLARBRUNN 12PK 12 FL OZ,6.94,6.94,,1221,
1212,315,,EMIL' S SAUSAGE MASHROOM PIZZA,6.67,6.67,,1225,
1213,315,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,11.30,11.30,,1228,
1214,315,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,15.15,15.15,,1234,
1215,315,,EMIL' S SAUSAGE MUSHROOM PIZZA,13.92,13.92,,1238,
1216,315,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,1.45,1.45,,1242,
1217,315,076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,18.08,18.08,,1245,
1218,315,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,1.38,1.38,,1249,
1219,315,,KLARBRUNN 12PK 12 FL OZ,9.00,9.00,,1254,
1220,315,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,2.60,2.60,,1258,
1221,315,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,27.40,27.40,,1261,
1222,315,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,5.82,5.82,,1265,
1223,315,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,2.60,2.60,,1269,
1224,315,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,17.94,17.94,,1272,
1225,315,815473013279,Borden 2% Reduced Fat Milk,8.40,8.40,,1278,
1226,315,028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,4.46,4.46,,1282,
1227,315,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,2.70,2.70,,1285,
1228,315,,EMIL' S SAUSAGE MUSHROOM PIZZA,13.34,13.34,,1288,
1229,315,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,6.40,6.40,,1291,
1230,315,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,8.20,8.20,,1294,
1231,315,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,1.09,1.09,,1300,
1232,315,028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,4.55,4.55,,1303,
1233,315,,KLARBRUNN 12PK 12 FL OZ,14.28,14.28,,1306,
1234,315,,KLARBRUNN 12PK 12 FL OZ,12.90,12.90,,1309,
1235,315,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,5.43,5.43,,1315,
1236,315,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,14.46,14.46,,1319,
1237,315,,EMIL' S SAUSAGE MUSHROOM PIZZA,6.70,6.70,,1323,
1238,315,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,2.28,2.28,,1326,
1239,315,,EMIL' S SAUSAGE MUSHROOM PIZZA,13.18,13.18,,1329,
1240,315,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,23.88,23.88,,1332,
1241,315,,EMIL' S SAUSAGE MUSHROOM PIZZA,6.49,6.49,,1338,
1242,315,,EMIL' S SAUSAGE MUSHROOM PIZZA,13.92,13.92,,1341,
1243,315,,KNORR CREAMY CHICKEN,12.72,12.72,,1345,
1244,315,,"PEPSI COLA, 12 OZ. CAN",5.44,5.44,,1349,
1245,315,,EMIL' S SAUSAGE MUSHROOM PIZZA,6.75,6.75,,1352,
1246,315,,KLEENEX TRUSTED CARE FACIAL TISSUES,7.40,7.40,,1355,
1247,315,012000809941,REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ,1.26,1.26,,1361,
1248,315,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,1.62,1.62,,1365,
1249,315,,KLARBRUNN 12PK 12 FL OZ,10.25,10.25,,1368,
1250,315,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,14.72,14.72,,1372,
1251,315,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,3.62,3.62,,1375,
1252,315,,KLARBRUNN 12PK 12 FL OZ,12.90,12.90,,1378,
1253,316,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,4.95,4.95,,1014,
1254,316,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,7.96,7.96,,1017,
1255,316,,2 To Tango Nacho Cheese Dip,4.51,4.51,,1020,
1256,316,,EMIL' S SAUSAGE MUSHROOM PIZZA,6.65,6.65,,1023,
1257,316,,EMIL' S SAUSAGE MUSHROOM PIZZA,6.58,6.58,,1026,
1258,317,037000979715,Oral-B Glide Pro-Health Deep Clean Floss 40 M,3.99,3.99,,1011,
1259,318,028400643061,DORITOS TORTILLA CHIP NACHO CHEESE BAG 14.5 OZ,4.81,4.81,,1010,
1260,318,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,7.44,7.44,,1012,
1261,318,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,27.75,27.75,,1015,
1262,318,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,1.84,1.84,,1018,
1263,318,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,8.92,8.92,,1020,
1264,318,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,4.60,4.60,,1023,
1265,318,,HYV GRADE A X LRG EG,1.29,1.29,,1032,
1266,318,,HYV LF BLUEBERRY YOG,0.54,0.54,,1033,
1267,318,036632011077,Light & Fit Greek Crunch Key Lime Pie Yogurt,0.54,0.54,,1034,
1268,318,,HYV LF PEACH YOGURT,0.54,0.54,,1035,
1269,318,,HYV LF VANILLA YOGUR,0.54,0.54,,1036,
1270,318,,1% Milk,3.99,3.99,,1037,
1271,318,075706191031,CNS CLSC THN SPR BLCK OLV GRN PPR ONN WHL MLK MZRL PRMS RMN 25.49 OZ,5.99,5.99,,1040,
1272,318,028800296737,Hanover Mixed Vegetables,2.29,2.29,,1041,
1273,318,019600920106,Van de Kamp's - Crispy Fish Fillets 19.45-oz,6.99,6.99,,1042,
1274,318,,GRIMES NSA RED KIDNE,1.09,1.09,,1045,
1275,318,028189000079,HTCH JLPN PPR SLCD JAR SLCT 12 OZ,1.19,1.19,,1046,
1276,318,,HYV CLOVER HNY BEAR,5.99,5.99,,1048,
1277,318,,HYV KETTLE MESQ BBQ,2.39,2.39,,1049,
1278,318,,KELL ORIG FRSTD MINI,4.29,4.29,,1050,
1279,318,,SIMPLY HVY DUTY FOIL,2.99,2.99,,1051,
1280,318,058496723002,WSTMP SS CTSNK RPGBG CHKN 6.3OZ,1.99,1.99,,1052,
1281,318,058449450023,NTRS PTH FLX N OATS INST OAT ORGN BOX HOT CRL 14 OZ,3.99,3.99,,1055,
1282,318,,HYV MED CHED BRICK,4.99,4.99,,1059,
1283,318,048500256763,DOLE ORANGE PEACH MANGO JUICE VITAMIN C ENRICHED FROM CONCNTRT PSTRZD CARTON 1 CT 59 OZ,1.31,1.31,,1062,
1284,318,4816,Golden Sweet Potato,2.21,2.21,,1064,
1285,318,,Green Bell Peppers,0.88,0.88,,1066,
1286,318,4166,Other Sweet Onions,0.91,0.91,,1067,
1287,318,071100007299,Hidden Valley Original Ranch Fat Free Salad Dressing 24 Oz,1.99,1.99,,1072,
1288,318,,Fat Free Half And Half,1.84,1.84,,1073,
1289,318,036632011077,Light & Fit Greek Crunch Key Lime Pie Yogurt,0.56,0.56,,1074,
1290,318,,HYV LF ORANGE CREAM,0.56,0.56,,1075,
1291,318,,HYV LF VANILLA YOGUR,0.56,0.56,,1076,
1292,318,,Unsalted Sweet Cream Butter,3.99,3.99,,1077,
1293,318,,2% Milk,4.09,4.09,,1078,
1294,318,071007023095,EL MNT MLD BF BN GRN CHL BRT KP FRZN BAG 32 OZ,4.99,4.99,,1081,
1295,318,,BIGELOW GRN TEA W/LE,3.49,3.49,,1084,
1296,318,,HYV KETTLE MESQ BBQ,2.39,2.39,,1086,
1297,318,,HYV KETTLE PUB MUSTA,2.39,2.39,,1087,
1298,318,,HYV SELECT WIDE NOOD,2.99,2.99,,1088,
1299,318,,KIKKO THAI CHILI SCE,3.79,3.79,,1089,
1300,318,,SPL K ORIGINAL,1.88,1.88,,1091,
1301,318,,SWANSON UNSLTD CKN,5.58,5.58,,1092,
1302,318,,YUBAN TRDTNL ROAST,5.99,5.99,,1094,
1303,318,,HILLS TRKY POLSKA KI,3.99,3.99,,1097,
1304,318,,HYV DICED COOKED HAM,2.99,2.99,,1098,
1305,318,,HYV EX SHARP CHEDDAR,2.79,2.79,,1099,
1306,318,,JUST BARE CKN BREAST,6.99,6.99,,1100,
1307,318,,LEAN GRND BF 93% 7%,5.99,5.99,,1101,
1308,318,,BLUEBERRIES,2.99,2.99,,1104,
1309,318,,BROCCOLI,2.99,2.99,,1105,
1310,318,,CAL ORG WHOLE CARTS,2.49,2.49,,1106,
1311,318,,DOLE BANANAS,1.53,1.53,,1107,
1312,318,,DOLE ITALIAN BLEND,3.49,3.49,,1109,
1313,318,,GREEN CABBAGE,2.05,2.05,,1110,
1314,318,,LEEK,3.99,3.99,,1112,
1315,318,,YELLOW ONIONS,1.82,1.82,,1113,
1316,318,,BAREFOOT PINOT NOIR,19.99,19.99,,1117,
1317,318,,HYV 4% LRG CURD COTT,1.47,1.47,,1120,
1318,318,036632037541,Light & Fit Greek Blackberry Yogurt,0.56,0.56,,1121,
1319,318,036632013095,Light & Fit Vanilla Yogurt,0.56,0.56,,1122,
1320,318,,HYV LF PEACH YOGURT,0.56,0.56,,1123,
1321,318,,HYV LF VANILLA YOGUR,0.56,0.56,,1124,
1322,318,,Unsalted Sweet Cream Butter,2.77,2.77,,1125,
1323,318,,LUIGES DELUXE PIZZA,11.98,11.98,,1128,
1324,318,,BUSHS HOT RED CHILI,1.59,1.59,,1132,
1325,318,,BUSHS MILD KIDNEY CH,1.59,1.59,,1133,
1326,318,,FOLGERS CLASSIC ROAS,14.98,14.98,,1141,
1327,318,,HYV KETTLE BUFFALO&B,1.67,1.67,,1143,
1328,318,,HYV KETTLE CHIP ORIG,3.69,3.69,,1145,
1329,318,,HYV KETTLE PUB MUSTA,1.67,1.67,,1146,
